r_R,chord_initial,twist_initial_deg,a_initial,aprime_initial,alpha_initial_deg,phi_initial_deg,fnorm_initial,ftan_initial,chord_optimized,twist_optimized_deg,a_optimized,aprime_optimized,alpha_optimized_deg,phi_optimized_deg,fnorm_optimized,ftan_optimized
0.3825,2.8525,-6.644999999999995,0.2402665554322787,0.01858524734597128,7.053749084951087,13.698749084951082,1428.2055563542076,334.4748004770361,3.0498339496328177,-4.992976043441352,0.29424931607349825,0.021075595865302256,7.735384756536069,12.728360799977422,1636.7447137350593,354.6729721785446
0.3875,2.8375000000000004,-6.574999999999994,0.2390200002711828,0.018028100389393356,6.982049998692391,13.557049998692385,1444.1935372162395,334.38154049977624,3.031926880659365,-4.9129534678982845,0.29346206429926575,0.02048481439987727,7.677048485945545,12.59000195384383,1657.7107706850559,354.9937950864176
0.3925,2.8225000000000002,-6.504999999999994,0.23783904912205447,0.01749699100015358,6.912385761387185,13.417385761387179,1460.1677835304101,334.26022833154633,3.01400770310857,-4.832924944382068,0.2927428610017974,0.019920711526470035,7.620645438809481,12.453570383191549,1678.7048951512795,355.27654963082216
0.3975,2.8075,-6.434999999999994,0.23672042468003926,0.016990286749949023,6.8447537003118955,13.27975370031189,1476.1367334711479,334.11460166304886,2.996076416980433,-4.752890799557559,0.2920862106889557,0.019381639344508664,7.566215231275445,12.319106030833003,1699.728762420392,355.5262479880552
0.4025,2.7925000000000004,-6.364999999999994,0.2356611972565862,0.016506479745825465,6.779143589314486,13.14414358931448,1492.1078530340253,333.9478744992887,2.9781330222749522,-4.672851360089615,0.29148883518810986,0.018866061181280695,7.513756098037701,12.186607458127316,1720.7889336669737,355.74622596980186
0.40750000000000003,2.7775,-6.294999999999994,0.23465855551341447,0.016044188286509425,6.715543959378764,13.010543959378758,1508.0886837308815,333.7631550460586,2.960177518992129,-4.5928069526430875,0.2909477566690344,0.018372556476569248,7.463259688963371,12.056066641606458,1741.8910393673393,355.93935541711835
0.41250000000000003,2.7625,-6.224999999999993,0.2337099544055708,0.01560213297278176,6.653938143310989,12.878938143310982,1524.086022521764,333.5631517716077,2.9422099071319634,-4.512757903882836,0.29046017468907437,0.017899817215799845,7.414714717340196,11.927472621223032,1763.0403669172304,356.10828363817603
0.41750000000000004,2.7475,-6.154999999999993,0.23281300896792184,0.015179132618181322,6.594307174990054,12.749307174990047,1540.1063785144788,333.3503616677254,2.924230186694455,-4.432704540473712,0.29002905332838913,0.017446220333169758,7.367949999038744,11.800654539512456,1784.2101090366034,356.24390409240095
0.42250000000000004,2.7325,-6.084999999999993,0.2319654967265032,0.014774093730199226,6.536629736015013,12.621629736015006,1556.1558960643026,333.1270548799584,2.9062383576796043,-4.352647189080573,0.2896409546400832,0.017011476485198865,7.3232589330789395,11.675906122159512,1805.4668327019517,356.3710752540086
0.42750000000000005,2.7175000000000002,-6.014999999999993,0.23116533539984538,0.014386002844806485,6.480882744623298,12.495882744623291,1572.2404089407444,332.8953070062039,2.8882344200874113,-4.272586176368276,0.28929899412632076,0.016594133652971875,7.280468305838345,11.55305448220662,1826.7838445155344,356.4805211698968
